Transaction_ID,Date,Region,Country,Drug_Name,Therapy_Area,Hospital,Doctor_Segment,Sales_Representative,Units_Sold,Revenue,Discount,Manufacturing_Cost,Profit,Marketing_Spend,Inventory,Customer_Type,Quarter,Month
TXN000694,2025-05-04,East,India,Opdivo,Oncology,Mercy General,High Prescriber,Rep_009,298,57819.52,4318.19,22024.22,31477.11,4466.31,398,Government,Q2,May
TXN000695,2024-08-02,North,USA,Brilinta,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_028,86,32009.38,5761.69,11551.05,14696.64,1271.56,374,Hospital,Q3,August
TXN000696,2023-01-11,West,Germany,Vyepti,Neurology,City Medical Center,High Prescriber,Rep_029,270,89137.73,7054.03,37183.3,44900.4,5463.61,280,Government,Q1,January
TXN000697,2025-04-23,East,India,Brilinta,Cardiology,Mercy General,High Prescriber,Rep_020,424,34310.44,1631.66,13310.4,19368.38,2440.46,301,Hospital,Q2,April
TXN000698,2024-12-18,South,Brazil,Entresto,Cardiology,Metro Health,Medium Prescriber,Rep_035,77,41932.99,3942.21,11238.99,26751.79,2777.18,327,Government,Q4,December
TXN000699,2025-12-27,East,India,Trulicity,Diabetes,St. Luke's,Medium Prescriber,Rep_019,282,133449.68,5073.4,59972.03,68404.25,6076.41,206,Hospital,Q4,December
TXN000700,2023-09-03,North,USA,Entresto,Cardiology,Metro Health,Medium Prescriber,Rep_002,59,35505.52,6390.99,10379.8,18734.73,1019.62,192,Online Pharmacy,Q3,September
TXN000701,2024-04-20,South,Brazil,Opdivo,Oncology,St. Luke's,Non-Prescriber,Rep_038,250,115086.43,3781.16,36022.24,75283.03,6276.0,477,Government,Q2,April
TXN000702,2025-12-12,North,USA,Herceptin,Oncology,Metro Health,High Prescriber,Rep_009,342,207380.09,37328.42,82412.69,87638.98,6362.67,421,Government,Q4,December
TXN000703,2024-10-25,Central,UAE,Ozempic,Diabetes,Mercy General,Low Prescriber,Rep_005,289,171076.09,7581.29,54332.74,109162.06,8244.28,16,Hospital,Q4,October
TXN000704,2024-10-01,South,Brazil,Prevnar,Vaccines,Mercy General,Low Prescriber,Rep_023,272,34423.28,2481.88,14621.78,17319.62,935.95,252,Retail Pharmacy,Q4,October
TXN000705,2023-04-09,South,Brazil,Brilinta,Cardiology,St. Luke's,High Prescriber,Rep_012,198,148083.6,12731.86,49839.06,85512.68,7342.67,169,Government,Q2,April
TXN000706,2025-05-05,North,USA,Herceptin,Oncology,Metro Health,Medium Prescriber,Rep_039,234,184741.52,33253.47,80834.19,70653.86,13251.36,450,Hospital,Q2,May
TXN000707,2025-05-07,Central,UAE,Trulicity,Diabetes,St. Luke's,Low Prescriber,Rep_029,280,170687.51,11343.4,51839.75,107504.36,11367.18,298,Government,Q2,May
TXN000708,2025-05-23,East,India,Entresto,Cardiology,Cleveland Partners,Medium Prescriber,Rep_002,272,117939.38,9597.25,39180.58,69161.55,4871.83,233,Government,Q2,May
TXN000709,2025-02-26,East,India,Entresto,Cardiology,St. Luke's,Medium Prescriber,Rep_019,139,104178.32,7536.94,39785.49,56855.89,4595.06,459,Retail Pharmacy,Q1,February
TXN000710,2025-12-01,South,Brazil,Comirnaty,Vaccines,Apollo Hospital,Medium Prescriber,Rep_017,257,46040.45,2254.48,14140.19,29645.78,1669.18,434,Hospital,Q4,December
TXN000711,2023-11-03,East,India,Brilinta,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_036,158,62348.77,6199.0,18416.4,37733.37,2409.77,492,Government,Q4,November
TXN000712,2023-05-14,Central,UAE,Jardiance,Diabetes,Sunrise Clinic,Non-Prescriber,Rep_014,172,103902.37,10098.7,40076.13,53727.54,5635.01,475,Online Pharmacy,Q2,May
TXN000713,2024-01-05,South,Brazil,Comirnaty,Vaccines,City Medical Center,Non-Prescriber,Rep_038,276,63808.1,4392.59,26112.65,33302.86,1290.59,334,Online Pharmacy,Q1,January
TXN000714,2024-09-12,South,Brazil,Opdivo,Oncology,City Medical Center,Non-Prescriber,Rep_011,213,95750.68,5503.45,29517.72,60729.51,6641.67,253,Retail Pharmacy,Q3,September
TXN000715,2023-12-28,South,Brazil,Keytruda,Oncology,City Medical Center,High Prescriber,Rep_013,235,21562.33,1850.61,6054.97,13656.75,1240.02,202,Retail Pharmacy,Q4,December
TXN000716,2024-10-19,East,India,Aduhelm,Neurology,Sunrise Clinic,Low Prescriber,Rep_029,169,32389.19,1580.66,11558.96,19249.57,2265.84,230,Government,Q4,October
TXN000717,2023-12-26,West,Germany,Jardiance,Diabetes,Cleveland Partners,High Prescriber,Rep_014,198,111977.4,8323.26,46150.83,57503.31,2540.22,183,Retail Pharmacy,Q4,December
TXN000718,2023-01-16,South,Brazil,Brilinta,Cardiology,Metro Health,Non-Prescriber,Rep_029,117,68983.51,3692.8,21250.83,44039.88,3619.65,60,Online Pharmacy,Q1,January
TXN000719,2025-12-07,Central,UAE,Aduhelm,Neurology,St. Luke's,High Prescriber,Rep_021,321,213535.53,12446.49,62843.55,138245.49,10830.82,296,Online Pharmacy,Q4,December
TXN000720,2023-11-22,Central,UAE,Comirnaty,Vaccines,Cleveland Partners,Medium Prescriber,Rep_032,263,199241.19,7350.93,60374.99,131515.27,9902.96,430,Online Pharmacy,Q4,November
TXN000721,2023-09-20,North,USA,Aduhelm,Neurology,Sunrise Clinic,High Prescriber,Rep_008,89,51730.63,9311.51,16738.45,25680.67,2758.06,94,Government,Q3,September
TXN000722,2023-09-29,South,Brazil,Herceptin,Oncology,Metro Health,Medium Prescriber,Rep_040,116,43099.09,1843.07,18897.24,22358.78,2814.55,143,Government,Q3,September
TXN000723,2023-07-04,East,India,Trulicity,Diabetes,Mercy General,Non-Prescriber,Rep_003,331,163074.89,12828.97,51983.5,98262.42,10050.77,447,Retail Pharmacy,Q3,July
TXN000724,2023-02-26,North,USA,Aduhelm,Neurology,Mercy General,Medium Prescriber,Rep_028,142,98294.37,17692.99,26782.92,53818.46,4016.73,444,Hospital,Q1,February
TXN000725,2025-02-14,West,Germany,Jardiance,Diabetes,St. Luke's,Medium Prescriber,Rep_032,182,83721.75,6668.5,21768.26,55284.99,2023.03,411,Retail Pharmacy,Q1,February
TXN000726,2023-04-14,East,India,Jardiance,Diabetes,Apollo Hospital,Low Prescriber,Rep_027,285,30399.77,1436.94,11827.45,17135.38,1354.82,444,Hospital,Q2,April
TXN000727,2023-03-12,East,India,Entresto,Cardiology,Mercy General,Medium Prescriber,Rep_027,193,147034.03,14689.17,43681.08,88663.78,9354.13,220,Retail Pharmacy,Q1,March
TXN000728,2024-03-01,South,Brazil,Brilinta,Cardiology,Mercy General,High Prescriber,Rep_036,99,67432.54,2075.03,21067.66,44289.85,1399.61,93,Hospital,Q1,March
TXN000729,2025-11-09,East,India,Opdivo,Oncology,Cleveland Partners,Non-Prescriber,Rep_007,192,19805.52,1423.48,5998.71,12383.33,1023.1,282,Retail Pharmacy,Q4,November
TXN000730,2023-01-25,East,India,Entresto,Cardiology,Sunrise Clinic,Low Prescriber,Rep_011,231,60996.47,5434.46,20524.05,35037.96,4252.68,420,Retail Pharmacy,Q1,January
TXN000731,2023-10-31,North,USA,Keytruda,Oncology,Cleveland Partners,Low Prescriber,Rep_032,160,54297.5,9773.55,21330.4,23193.55,1312.4,487,Retail Pharmacy,Q4,October
TXN000732,2025-02-14,North,USA,Keytruda,Oncology,Mercy General,Low Prescriber,Rep_021,242,38666.71,6960.01,11127.74,20578.96,2767.22,165,Government,Q1,February
TXN000733,2024-07-01,East,India,Opdivo,Oncology,Metro Health,High Prescriber,Rep_008,198,151663.69,14378.51,65496.42,71788.76,7693.93,212,Online Pharmacy,Q3,July
TXN000734,2023-09-20,Central,UAE,Opdivo,Oncology,Cleveland Partners,Non-Prescriber,Rep_035,353,91763.41,3433.5,25000.78,63329.13,3438.69,326,Retail Pharmacy,Q3,September
TXN000735,2023-01-16,East,India,Herceptin,Oncology,Metro Health,Medium Prescriber,Rep_039,496,289077.99,12098.85,120371.5,156607.64,15700.09,312,Retail Pharmacy,Q1,January
TXN000736,2024-07-19,North,USA,Entresto,Cardiology,St. Luke's,High Prescriber,Rep_038,213,159061.09,28631.0,51789.28,78640.81,7606.39,89,Government,Q3,July
TXN000737,2025-12-07,North,USA,Eliquis,Cardiology,Metro Health,Non-Prescriber,Rep_013,286,54844.21,9871.96,18860.21,26112.04,3467.22,288,Online Pharmacy,Q4,December
TXN000738,2025-12-12,Central,UAE,Jardiance,Diabetes,St. Luke's,Medium Prescriber,Rep_029,208,82863.91,8164.17,23572.97,51126.77,3434.63,378,Government,Q4,December
TXN000739,2023-11-25,North,USA,Herceptin,Oncology,Metro Health,Medium Prescriber,Rep_005,295,30067.17,5412.09,8781.94,15873.14,1125.04,403,Government,Q4,November
TXN000740,2025-12-06,South,Brazil,Brilinta,Cardiology,Apollo Hospital,Medium Prescriber,Rep_005,511,155067.64,8016.78,67688.36,79362.5,5413.12,339,Retail Pharmacy,Q4,December
TXN000741,2023-06-08,East,India,Ozempic,Diabetes,Mercy General,Low Prescriber,Rep_002,277,16071.26,976.24,6728.27,8366.75,793.52,15,Hospital,Q2,June
TXN000742,2023-05-26,North,USA,Entresto,Cardiology,City Medical Center,High Prescriber,Rep_021,113,27029.81,4865.37,7604.28,14560.16,2086.02,232,Hospital,Q2,May
TXN000743,2025-10-10,Central,UAE,Trulicity,Diabetes,Metro Health,Medium Prescriber,Rep_021,422,162242.32,7418.73,64146.19,90677.4,10135.56,118,Retail Pharmacy,Q4,October
TXN000744,2025-10-29,North,USA,Avastin,Oncology,Sunrise Clinic,Medium Prescriber,Rep_004,197,126268.27,22728.29,37320.94,66219.04,6239.33,211,Government,Q4,October
TXN000745,2025-12-04,North,USA,Avastin,Oncology,Mercy General,Non-Prescriber,Rep_039,306,240826.95,43348.85,101640.91,95837.19,14756.41,472,Online Pharmacy,Q4,December
TXN000746,2024-06-08,South,Brazil,Avastin,Oncology,City Medical Center,Non-Prescriber,Rep_037,199,93924.17,8096.98,31504.66,54322.53,3194.6,497,Retail Pharmacy,Q2,June
TXN000747,2024-04-02,North,USA,Nurtec,Neurology,Metro Health,Medium Prescriber,Rep_021,241,99459.44,17902.7,34831.64,46725.1,3908.73,109,Government,Q2,April
TXN000748,2023-08-09,West,Germany,Brilinta,Cardiology,St. Luke's,Low Prescriber,Rep_039,149,39559.16,1635.09,11862.17,26061.9,1324.96,283,Retail Pharmacy,Q3,August
TXN000749,2025-04-21,Central,UAE,Keytruda,Oncology,City Medical Center,Low Prescriber,Rep_006,234,32418.57,1100.26,10775.89,20542.42,1774.43,226,Hospital,Q2,April
TXN000750,2023-01-21,East,India,Vyepti,Neurology,Cleveland Partners,High Prescriber,Rep_004,298,46363.96,3056.62,17035.78,26271.56,2252.8,196,Hospital,Q1,January
TXN000751,2025-09-04,Central,UAE,Herceptin,Oncology,St. Luke's,Low Prescriber,Rep_040,96,24584.9,925.82,9390.55,14268.53,962.36,395,Online Pharmacy,Q3,September
TXN000752,2024-02-21,West,Germany,Brilinta,Cardiology,Apollo Hospital,High Prescriber,Rep_010,186,79938.58,6157.86,34559.34,39221.38,4007.3,484,Online Pharmacy,Q1,February
TXN000753,2025-07-01,East,India,Keytruda,Oncology,Metro Health,High Prescriber,Rep_029,151,64044.88,2885.6,19493.48,41665.8,1933.02,373,Retail Pharmacy,Q3,July
TXN000754,2024-01-13,West,Germany,Vyepti,Neurology,Sunrise Clinic,Non-Prescriber,Rep_037,158,73631.85,5174.08,20335.3,48122.47,3494.14,170,Retail Pharmacy,Q1,January
TXN000755,2023-11-25,South,Brazil,Nurtec,Neurology,Metro Health,Medium Prescriber,Rep_013,301,22494.55,2016.24,8701.0,11777.31,808.05,359,Hospital,Q4,November
TXN000756,2024-10-03,Central,UAE,Avastin,Oncology,Mercy General,High Prescriber,Rep_009,96,60129.68,2736.82,18273.29,39119.57,2078.26,496,Government,Q4,October
TXN000757,2024-02-03,North,USA,Comirnaty,Vaccines,City Medical Center,Medium Prescriber,Rep_019,214,132823.08,23908.15,59399.22,49515.71,4094.33,394,Government,Q1,February
TXN000758,2024-09-27,South,Brazil,Brilinta,Cardiology,Apollo Hospital,Medium Prescriber,Rep_020,227,116121.98,6452.56,38152.7,71516.72,7169.19,472,Hospital,Q3,September
TXN000759,2025-10-13,North,USA,Avastin,Oncology,Mercy General,High Prescriber,Rep_035,235,58376.28,10507.73,20595.51,27273.04,3175.02,466,Online Pharmacy,Q4,October
TXN000760,2023-08-05,North,USA,Jardiance,Diabetes,City Medical Center,High Prescriber,Rep_036,71,45600.12,8208.02,18137.95,19254.15,2622.59,493,Online Pharmacy,Q3,August
TXN000761,2024-10-01,West,Germany,Herceptin,Oncology,Metro Health,Medium Prescriber,Rep_016,205,81034.37,4498.11,25979.7,50556.56,4714.77,388,Government,Q4,October
TXN000762,2025-11-05,South,Brazil,Jardiance,Diabetes,Apollo Hospital,Medium Prescriber,Rep_013,252,14891.58,706.49,5863.73,8321.36,837.17,462,Hospital,Q4,November
TXN000763,2023-06-23,West,Germany,Brilinta,Cardiology,Sunrise Clinic,High Prescriber,Rep_022,310,110083.16,9836.81,35615.38,64630.97,6105.84,276,Retail Pharmacy,Q2,June
TXN000764,2023-05-29,North,USA,Brilinta,Cardiology,Mercy General,Non-Prescriber,Rep_006,126,59270.97,10668.77,18754.21,29847.99,1736.43,432,Online Pharmacy,Q2,May
TXN000765,2024-02-01,Central,UAE,Aduhelm,Neurology,St. Luke's,Low Prescriber,Rep_033,185,45791.7,2046.46,16934.68,26810.56,1160.17,76,Online Pharmacy,Q1,February
TXN000766,2024-09-30,East,India,Entresto,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_012,129,27466.43,2197.02,8898.82,16370.59,1009.06,131,Retail Pharmacy,Q3,September
TXN000767,2023-03-21,Central,UAE,Jardiance,Diabetes,Metro Health,Low Prescriber,Rep_016,104,63133.0,3724.95,21762.82,37645.23,2820.48,468,Retail Pharmacy,Q1,March
TXN000768,2024-04-08,North,USA,Keytruda,Oncology,Mercy General,Non-Prescriber,Rep_015,291,146898.93,26441.81,49989.59,70467.53,11209.58,105,Retail Pharmacy,Q2,April
TXN000769,2025-05-14,South,Brazil,Eliquis,Cardiology,Mercy General,Low Prescriber,Rep_018,351,134701.17,13465.45,56176.57,65059.15,9915.02,420,Government,Q2,May
TXN000770,2025-11-19,Central,UAE,Entresto,Cardiology,Apollo Hospital,High Prescriber,Rep_020,596,66782.58,5855.4,25739.36,35187.82,2132.7,85,Government,Q4,November
TXN000771,2024-01-21,South,Brazil,Opdivo,Oncology,Sunrise Clinic,High Prescriber,Rep_019,317,99916.29,8572.9,33828.66,57514.73,3907.54,375,Hospital,Q1,January
TXN000772,2025-12-25,West,Germany,Jardiance,Diabetes,St. Luke's,Low Prescriber,Rep_010,275,88501.48,7224.57,32740.57,48536.34,2712.95,186,Government,Q4,December
TXN000773,2023-07-18,West,Germany,Comirnaty,Vaccines,Sunrise Clinic,High Prescriber,Rep_019,179,136569.63,10160.46,43808.96,82600.21,7675.15,190,Retail Pharmacy,Q3,July
TXN000774,2025-08-17,East,India,Opdivo,Oncology,Mercy General,Medium Prescriber,Rep_024,108,41881.04,2209.61,14416.38,25255.05,2895.0,106,Hospital,Q3,August
TXN000775,2025-05-13,Central,UAE,Brilinta,Cardiology,Mercy General,Low Prescriber,Rep_022,159,64787.43,5869.68,16612.92,42304.83,3798.62,393,Online Pharmacy,Q2,May
TXN000776,2025-03-09,East,India,Entresto,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_008,216,11927.13,558.3,3222.25,8146.58,424.76,129,Government,Q1,March
TXN000777,2024-12-16,West,Germany,Keytruda,Oncology,City Medical Center,High Prescriber,Rep_033,409,322559.35,29497.5,138384.81,154677.04,19209.92,205,Online Pharmacy,Q4,December
TXN000778,2023-03-22,East,India,Keytruda,Oncology,City Medical Center,Low Prescriber,Rep_028,363,79378.16,5482.6,31975.0,41920.56,4537.34,154,Government,Q1,March
TXN000779,2024-10-06,Central,UAE,Trulicity,Diabetes,St. Luke's,Non-Prescriber,Rep_008,317,96926.81,4181.52,40150.97,52594.32,7258.39,291,Government,Q4,October
TXN000780,2023-09-26,North,USA,Vyepti,Neurology,Metro Health,Medium Prescriber,Rep_004,25,18122.32,3262.02,7496.85,7363.45,1439.32,136,Retail Pharmacy,Q3,September
TXN000781,2025-03-05,North,USA,Entresto,Cardiology,Metro Health,Medium Prescriber,Rep_006,120,7905.51,1422.99,2526.62,3955.9,499.15,395,Retail Pharmacy,Q1,March
TXN000782,2024-04-09,East,India,Opdivo,Oncology,Sunrise Clinic,Medium Prescriber,Rep_017,309,87869.17,4776.75,30522.36,52570.06,6916.6,484,Hospital,Q2,April
TXN000783,2024-06-18,North,USA,Avastin,Oncology,City Medical Center,Medium Prescriber,Rep_033,242,139700.25,25146.04,41144.62,73409.59,4983.39,280,Retail Pharmacy,Q2,June
TXN000784,2025-11-04,North,USA,Herceptin,Oncology,Cleveland Partners,Non-Prescriber,Rep_028,243,29325.8,5278.64,8338.46,15708.7,766.93,325,Government,Q4,November
TXN000785,2025-04-03,Central,UAE,Vyepti,Neurology,Mercy General,Non-Prescriber,Rep_004,300,160341.96,9690.44,46523.76,104127.76,4241.64,248,Hospital,Q2,April
TXN000786,2025-09-12,North,USA,Nurtec,Neurology,Apollo Hospital,Medium Prescriber,Rep_027,195,143573.49,25843.23,60811.47,56918.79,6060.08,82,Online Pharmacy,Q3,September
TXN000787,2023-10-22,Central,UAE,Entresto,Cardiology,Mercy General,Low Prescriber,Rep_029,121,78249.05,4631.86,23147.89,50469.3,2653.22,455,Government,Q4,October
TXN000788,2024-01-14,West,Germany,Entresto,Cardiology,City Medical Center,High Prescriber,Rep_009,142,78927.07,4603.22,26763.82,47560.03,5715.93,257,Hospital,Q1,January
TXN000789,2024-11-20,North,USA,Keytruda,Oncology,Metro Health,Non-Prescriber,Rep_039,186,71556.99,12880.26,23770.11,34906.62,3743.5,162,Online Pharmacy,Q4,November
TXN000790,2023-04-05,North,USA,Avastin,Oncology,Apollo Hospital,Non-Prescriber,Rep_021,477,90967.83,16374.21,23135.81,51457.81,4657.66,355,Government,Q2,April
TXN000791,2025-02-25,West,Germany,Prevnar,Vaccines,Sunrise Clinic,Low Prescriber,Rep_024,388,81033.59,7258.81,27185.22,46589.56,6297.82,375,Hospital,Q1,February
TXN000792,2023-03-13,East,India,Shingrix,Vaccines,Cleveland Partners,Medium Prescriber,Rep_015,135,96946.21,9535.08,37813.18,49597.95,4860.7,124,Government,Q1,March
TXN000793,2025-02-14,North,USA,Keytruda,Oncology,Cleveland Partners,Non-Prescriber,Rep_027,274,176128.74,31703.17,50856.78,93568.79,6288.71,280,Government,Q1,February
TXN000794,2024-03-03,South,Brazil,Ozempic,Diabetes,Apollo Hospital,Low Prescriber,Rep_036,208,62296.99,5494.54,18995.25,37807.2,3287.16,12,Government,Q1,March
TXN000795,2023-06-04,North,USA,Shingrix,Vaccines,Metro Health,Medium Prescriber,Rep_011,115,40499.23,7289.86,17699.93,15509.44,838.57,314,Government,Q2,June
TXN000796,2023-01-16,North,USA,Nurtec,Neurology,Mercy General,Medium Prescriber,Rep_012,291,220214.5,39638.61,91304.79,89271.1,4958.87,261,Retail Pharmacy,Q1,January
TXN000797,2024-03-17,West,Germany,Nurtec,Neurology,Apollo Hospital,High Prescriber,Rep_013,624,199896.7,12019.7,66346.45,121530.55,8492.38,466,Hospital,Q1,March
TXN000798,2024-10-31,North,USA,Brilinta,Cardiology,Metro Health,Medium Prescriber,Rep_035,169,15971.12,2874.8,6093.2,7003.12,1165.69,309,Government,Q4,October
TXN000799,2023-09-28,Central,UAE,Entresto,Cardiology,Cleveland Partners,Non-Prescriber,Rep_040,255,57825.16,5411.17,18035.45,34378.54,4544.18,176,Government,Q3,September
TXN000800,2023-02-02,South,Brazil,Eliquis,Cardiology,Sunrise Clinic,Medium Prescriber,Rep_026,132,61331.34,2927.17,27054.74,31349.43,1331.99,139,Hospital,Q1,February
TXN000801,2024-04-22,North,USA,Eliquis,Cardiology,Apollo Hospital,Non-Prescriber,Rep_023,107,8394.55,1511.02,2345.37,4538.16,629.8,499,Retail Pharmacy,Q2,April
TXN000802,2024-07-22,South,Brazil,Aduhelm,Neurology,St. Luke's,Non-Prescriber,Rep_004,350,255083.01,15412.76,88671.56,150998.69,19295.85,284,Hospital,Q3,July
TXN000803,2024-05-22,East,India,Avastin,Oncology,City Medical Center,Non-Prescriber,Rep_033,367,230126.19,9428.19,91660.06,129037.94,12879.17,75,Hospital,Q2,May
TXN000804,2024-09-03,South,Brazil,Entresto,Cardiology,City Medical Center,Low Prescriber,Rep_035,87,43912.18,2439.4,18921.53,22551.25,2204.11,259,Retail Pharmacy,Q3,September
TXN000805,2024-01-31,North,USA,Herceptin,Oncology,Apollo Hospital,Non-Prescriber,Rep_005,155,9987.69,1797.78,4145.32,4044.59,285.28,189,Government,Q1,January
TXN000806,2024-08-08,East,India,Vyepti,Neurology,Mercy General,Non-Prescriber,Rep_034,428,149787.84,8932.28,56205.77,84649.79,5573.27,486,Government,Q3,August
TXN000807,2025-12-02,North,USA,Opdivo,Oncology,Apollo Hospital,High Prescriber,Rep_002,150,95835.32,17250.36,28507.51,50077.45,3576.57,472,Online Pharmacy,Q4,December
TXN000808,2024-01-25,North,USA,Brilinta,Cardiology,Metro Health,High Prescriber,Rep_039,267,103107.37,18559.33,38170.88,46377.16,4087.44,401,Retail Pharmacy,Q1,January
TXN000809,2023-12-02,South,Brazil,Herceptin,Oncology,St. Luke's,Medium Prescriber,Rep_032,170,54806.62,2745.85,19190.37,32870.4,2595.46,204,Retail Pharmacy,Q4,December
TXN000810,2025-08-24,Central,UAE,Herceptin,Oncology,Cleveland Partners,Low Prescriber,Rep_025,525,292851.03,18542.95,131418.25,142889.83,18664.61,478,Retail Pharmacy,Q3,August
TXN000811,2025-04-01,West,Germany,Eliquis,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_040,255,109342.3,7300.52,48636.14,53405.64,8166.47,122,Hospital,Q2,April
TXN000812,2024-07-15,North,USA,Opdivo,Oncology,St. Luke's,High Prescriber,Rep_028,204,138804.66,24984.84,53652.02,60167.8,4511.38,257,Government,Q3,July
TXN000813,2024-04-25,South,Brazil,Brilinta,Cardiology,St. Luke's,Medium Prescriber,Rep_020,386,33615.03,3005.61,8470.72,22138.7,2562.36,332,Online Pharmacy,Q2,April
TXN000814,2023-09-13,North,USA,Nurtec,Neurology,Metro Health,High Prescriber,Rep_023,240,95261.4,17147.05,35273.09,42841.26,6419.07,146,Government,Q3,September
TXN000815,2025-10-02,West,Germany,Eliquis,Cardiology,Mercy General,High Prescriber,Rep_009,470,66359.54,4573.77,20929.5,40856.27,3089.0,341,Online Pharmacy,Q4,October
TXN000816,2025-03-18,Central,UAE,Avastin,Oncology,Metro Health,Non-Prescriber,Rep_027,292,231875.7,8410.82,63838.26,159626.62,16138.2,439,Hospital,Q1,March
TXN000817,2025-07-02,Central,UAE,Avastin,Oncology,City Medical Center,Non-Prescriber,Rep_020,244,72705.83,2640.84,26358.1,43706.89,3543.86,97,Hospital,Q3,July
TXN000818,2025-07-05,Central,UAE,Brilinta,Cardiology,City Medical Center,Low Prescriber,Rep_039,172,46848.7,1927.82,15791.66,29129.22,2066.68,309,Online Pharmacy,Q3,July
TXN000819,2025-03-11,East,India,Opdivo,Oncology,St. Luke's,Medium Prescriber,Rep_014,257,148760.56,13317.18,50104.67,85338.71,11262.86,315,Government,Q1,March
TXN000820,2025-03-24,North,USA,Eliquis,Cardiology,Apollo Hospital,Low Prescriber,Rep_008,248,133823.29,24088.19,56370.28,53364.82,4981.96,132,Hospital,Q1,March
